concurso;data_do_sorteio;bola1;bola2;bola3;bola4;bola5;bola6;ganhadores_6_acertos;cidade_uf;rateio_6_acertos;ganhadores_5_acertos;rateio_5_acertos;ganhadores_4_acertos;rateio_4_acertos;acumulado_6_acertos;arrecadacao_total;estimativa_premio;acumulado_sorteio_especial_mega_da_virada;observacao
2738;2024-06-18;2;19;25;44;46;60;0;NULL;0.00;75;41783.52;5607;798.43;53023186.23;54353255.00;60000000.00;66797615.77;NULL
2739;2024-06-20;19;25;37;45;47;53;0;NULL;0.00;79;40920.93;4990;925.49;76588962.21;56070170.00;86000000.00;67648340.43;NULL
2740;2024-06-22;13;16;17;34;41;47;0;NULL;0.00;108;38469.76;6950;854.00;84242420.69;72061375.00;93000000.00;68741691.65;NULL
2741;2024-06-25;1;33;35;39;42;56;0;NULL;0.00;53;75394.71;4953;1152.52;91603324.78;69306820.00;100000000.00;69793249.39;NULL
2742;2024-06-27;2;11;25;32;37;57;0;NULL;0.00;100;46113.19;6897;955.13;100097859.57;79980555.00;110000000.00;71006754.38;NULL
2743;2024-06-29;13;25;27;30;37;53;0;NULL;0.00;147;40291.15;9980;847.80;111008279.37;102727395.00;120000000.00;72565385.79;NULL
2744;2024-07-02;10;25;26;33;34;38;0;NULL;0.00;102;54826.38;8310;961.37;149420149.67;96994915.00;170000000.00;74037041.15;NULL
2745;2024-07-04;2;5;7;11;52;57;3;RIO DE JANEIRO/RJ/GARIBALDI/RS/PLANALTO/RS;54262775.07;317;22892.78;14270;726.50;0.00;125868470.00;3500000.00;75946780.52;NULL
2746;2024-07-06;22;27;30;43;51;56;0;NULL;0.00;35;63470.58;2485;1277.07;4092181.87;38530065.00;9000000.00;76531377.95;NULL
2747;2024-07-10;14;17;24;28;36;45;0;NULL;0.00;108;22625.51;4472;780.58;8593467.61;42381995.00;15000000.00;77174418.78;NULL
2748;2024-07-13;19;32;43;46;50;52;0;NULL;0.00;41;80512.78;2911;1619.97;14674301.02;57254275.00;21000000.00;78043109.29;NULL
2749;2024-07-16;8;25;27;38;43;44;0;NULL;0.00;43;58239.89;3843;930.93;39813945.76;43435840.00;47000000.00;78702139.58;NULL
2750;2024-07-18;7;11;12;19;36;52;0;NULL;0.00;201;14652.96;5899;713.25;45239396.05;51083495.00;53000000.00;79477203.92;NULL
2751;2024-07-20;4;13;18;42;52;53;0;NULL;0.00;60;60964.39;4978;1049.72;51977565.20;63443440.00;61000000.00;80439799.53;NULL
2752;2024-07-23;4;15;24;40;44;47;0;NULL;0.00;65;51676.02;4346;1104.11;58165088.29;58258815.00;65000000.00;81323731.42;NULL
2753;2024-07-25;6;26;31;46;52;55;0;NULL;0.00;45;78111.86;3695;1358.99;64640150.13;60966145.00;72000000.00;82248740.26;NULL
2754;2024-07-27;10;14;44;55;56;58;0;NULL;0.00;66;68839.98;5216;1244.36;93875508.28;78803210.00;100000000.00;83444381.98;NULL
2755;2024-07-30;7;13;17;33;41;58;3;CANAL ELETRONICO/IPATINGA/MG/VARGINHA/MG;34222694.19;253;18866.05;13415;508.29;0.00;82786755.00;3500000.00;84700464.03;NULL
2756;2024-08-01;1;6;13;18;43;46;0;NULL;0.00;48;32726.42;2714;826.85;2893704.06;27245760.00;6500000.00;85113850.33;NULL
2757;2024-08-03;1;21;37;40;51;54;0;NULL;0.00;32;71775.30;2000;1640.57;7124669.40;39836785.00;12000000.00;85718273.96;NULL
2758;2024-08-06;19;35;36;37;41;60;0;NULL;0.00;31;69018.98;2157;1417.03;11066015.91;37109870.00;16000000.00;86281323.47;NULL
2759;2024-08-08;3;10;38;40;48;59;0;NULL;0.00;27;89213.21;2555;1346.80;30774827.98;41778435.00;38000000.00;86915206.80;NULL
2760;2024-08-10;8;11;19;39;47;48;0;NULL;0.00;57;58765.70;4957;965.34;36945226.17;58097575.00;43000000.00;87796692.27;NULL
2761;2024-08-13;3;22;34;44;49;57;0;NULL;0.00;73;40942.72;4643;919.60;42450945.43;51839270.00;50000000.00;88583223.61;NULL
2762;2024-08-15;1;17;30;40;48;50;0;NULL;0.00;43;74103.86;3574;1273.66;48320750.91;55267335.00;55000000.00;89421767.26;NULL
2763;2024-08-17;15;16;19;43;44;49;0;NULL;0.00;52;75241.53;4751;1176.46;55528098.06;67861000.00;65000000.00;90451388.30;NULL
2764;2024-08-20;20;31;34;38;42;51;1;VARZEA PAULISTA/SP;62156999.34;62;58041.07;3343;1537.77;19725936.28;62414625.00;30000000.00;91398374.21;NULL
2765;2024-08-22;8;12;34;39;43;47;0;NULL;0.00;66;35663.33;3707;907.07;24061846.85;40824900.00;33000000.00;92017790.02;NULL
2766;2024-08-24;9;10;34;36;38;44;2;CANAL ELETRONICO/RIO DE JANEIRO/RJ;14946866.27;54;58627.43;4329;1044.74;0.00;54910300.00;3500000.00;92850916.57;NULL
2767;2024-08-27;14;21;42;47;50;59;0;NULL;0.00;24;62653.90;1487;1444.60;2769961.70;26080660.00;6500000.00;93246625.39;NULL
2768;2024-08-29;2;12;18;28;32;33;0;NULL;0.00;36;46680.86;3474;691.05;5865639.48;29147450.00;9500000.00;93688865.10;NULL
2769;2024-08-31;10;16;35;46;49;60;0;NULL;0.00;25;99848.97;2725;1308.63;23432471.91;43295510.00;30000000.00;94345766.23;NULL
2770;2024-09-03;21;28;37;44;50;60;0;NULL;0.00;35;73311.94;2345;1563.15;28159162.88;44504305.00;33000000.00;95021007.82;NULL
2771;2024-09-06;7;13;14;33;38;50;0;NULL;0.00;94;37663.95;6858;737.49;34680972.48;61406300.00;40000000.00;95952694.93;NULL
2772;2024-09-10;1;12;33;41;53;56;0;NULL;0.00;51;64804.31;4052;1165.21;40769166.60;57323580.00;50000000.00;96822436.96;NULL
2773;2024-09-12;19;23;32;34;38;57;0;NULL;0.00;88;37812.04;5541;857.88;46898697.74;57712790.00;55000000.00;97698084.28;NULL
2774;2024-09-14;6;16;22;24;38;50;0;NULL;0.00;66;60519.72;4967;1148.81;73631799.74;69278750.00;82000000.00;98749216.12;NULL
2775;2024-09-17;1;4;14;26;44;51;1;TIMBAUBA/PE;81473638.46;80;53212.48;5817;1045.45;0.00;73835075.00;3500000.00;99869478.80;NULL
2776;2024-09-19;5;17;22;37;51;52;0;NULL;0.00;38;37686.21;2202;929.07;2638034.46;24838495.00;6000000.00;100246340.88;NULL
2777;2024-09-21;2;13;21;38;42;52;0;NULL;0.00;40;49417.01;2658;1062.38;6279287.43;34284330.00;10000000.00;100766519.89;NULL
2778;2024-09-24;20;33;34;40;43;57;0;NULL;0.00;21;89854.85;1734;1554.58;9755251.27;32728045.00;14000000.00;101263086.17;NULL
2779;2024-09-26;14;19;32;44;51;54;0;NULL;0.00;27;76136.21;2720;1079.66;26983312.46;35654495.00;32000000.00;101804054.00;NULL
2780;2024-09-28;7;9;10;14;46;53;0;NULL;0.00;93;35036.92;5846;796.25;32985690.39;56515575.00;40000000.00;102661536.58;NULL
2781;2024-10-01;10;31;35;45;50;55;0;NULL;0.00;51;59449.24;3673;1179.22;38570789.67;52586675.00;45000000.00;103459407.92;NULL
2782;2024-10-03;6;11;16;25;28;45;0;NULL;0.00;62;50508.99;5587;800.72;44339447.91;54314980.00;50000000.00;104283501.96;NULL
2783;2024-10-05;7;30;38;39;43;54;1;CANAL ELETRONICO;52087219.71;76;55341.23;4607;1304.20;0.00;72949385.00;3500000.00;105390326.52;NULL
2784;2024-10-08;27;30;35;44;57;59;0;NULL;0.00;28;56155.17;2013;1115.85;20496633.12;27271375.00;25000000.00;105804101.46;NULL
2785;2024-10-11;20;27;48;50;57;59;0;NULL;0.00;39;86257.83;3176;1513.15;26693577.35;58347520.00;35000000.00;106689379.22;NULL
2786;2024-10-16;6;11;17;20;40;51;0;NULL;0.00;71;54038.72;5135;1067.39;33761273.32;66546110.00;42000000.00;107699050.10;NULL
2787;2024-10-19;8;10;23;34;36;50;0;NULL;0.00;90;48723.85;6537;958.31;41839173.61;76057720.00;51000000.00;108853035.88;NULL
2788;2024-10-22;23;37;39;47;52;56;0;NULL;0.00;63;55255.44;4431;1122.31;48251712.69;60377460.00;55000000.00;109769112.90;NULL
2789;2024-10-24;3;17;18;19;20;55;0;NULL;0.00;137;25356.30;6634;748.05;76119201.02;60251195.00;85000000.00;110683274.17;NULL
2790;2024-10-26;29;32;40;42;49;58;0;NULL;0.00;85;58927.35;6127;1167.85;85345983.41;86875055.00;95000000.00;112001385.96;NULL
2791;2024-10-29;2;3;11;25;37;43;0;NULL;0.00;127;40720.36;9900;746.24;94872404.79;89696315.00;105000000.00;113362303.30;NULL
2792;2024-11-01;16;22;33;34;49;59;0;NULL;0.00;119;68004.21;10706;1079.83;109779643.28;140359565.00;127000000.00;115491908.82;NULL
2793;2024-11-05;7;9;25;37;57;59;0;NULL;0.00;222;36233.07;14183;810.19;124597061.03;139513855.00;140000000.00;117608682.80;NULL
2794;2024-11-07;3;9;14;20;28;52;0;NULL;0.00;160;51793.93;13197;897.06;179929945.23;143733535.00;200000000.00;119789479.88;NULL
2795;2024-11-09;13;16;33;43;46;55;1;CUIABA/MT;201963763.26;242;49426.51;19146;892.48;0.00;207460095.00;3500000.00;122937168.19;NULL
2796;2024-11-13;3;6;14;33;55;58;0;NULL;0.00;44;50046.40;3878;811.18;4056392.07;38193085.00;8500000.00;123516652.79;NULL
2797;2024-11-16;1;3;15;25;45;52;0;NULL;0.00;37;71370.47;3876;973.28;8920853.28;45801485.00;14500000.00;124211575.83;NULL
2798;2024-11-19;3;9;18;54;59;60;0;NULL;0.00;70;33750.59;4184;806.65;13272903.14;40976860.00;18000000.00;124833297.25;NULL
2799;2024-11-23;1;31;38;40;45;60;0;NULL;0.00;53;71315.77;3737;1444.90;46804905.63;65557240.00;55000000.00;125827964.49;NULL
2800;2024-11-26;1;13;19;46;50;57;0;NULL;0.00;73;47024.00;4093;1198.12;53128396.09;59539020.00;60000000.00;126731320.29;NULL
2801;2024-11-28;25;27;33;46;48;56;0;NULL;0.00;112;30340.43;6393;759.34;59388105.24;58938485.00;67000000.00;127625564.46;NULL
2802;2024-11-30;17;21;26;28;32;60;0;NULL;0.00;36;120206.97;4510;1370.74;67359725.28;75057035.00;76000000.00;128764367.34;NULL
2803;2024-12-03;1;20;32;43;57;59;1;ARARAS/SP;74745172.19;40;100231.07;4013;1427.23;0.00;68839190.00;3500000.00;129819431.21;NULL
2804;2024-12-05;14;24;25;31;33;60;0;NULL;0.00;21;77162.16;1821;1271.20;22423669.36;27822560.00;27000000.00;130245853.69;NULL
2805;2024-12-07;1;6;24;47;55;58;1;CANAL ELETRONICO;28019522.26;60;50629.15;3839;1130.40;0.00;52158520.00;3500000.00;131045261.25;NULL
2806;2024-12-10;5;11;13;33;45;46;0;NULL;0.00;76;22055.23;4737;505.50;3087731.41;28780510.00;7000000.00;131486365.74;NULL
2807;2024-12-12;8;25;49;52;55;56;0;NULL;0.00;18;104535.16;2025;1327.43;6553897.39;32307870.00;11000000.00;131981532.32;NULL
2808;2024-12-14;10;24;33;35;41;46;0;NULL;0.00;60;42563.82;3408;1070.51;11258319.36;43849560.00;16000000.00;132653592.61;NULL
2809;2024-12-17;2;4;15;28;34;39;0;NULL;0.00;39;60526.40;5000;674.43;162208744.02;40530585.00;600000000.00;162208744.02;NULL
2810;2024-12-31;1;17;19;29;50;57;8;BRASILIA/DF/NOVA LIMA/MG/CURITIBA/PR/PINHAIS/PR/OSASCO/SP/TUPA/SP;79435770.67;2201;65895.79;190779;1086.04;0.00;2490296805.00;3500000.00;0.00;NULL
2811;2025-01-04;8;27;36;37;39;45;0;NULL;0.00;24;85719.03;2225;1320.87;3789683.27;35323350.00;8500000.00;541383.34;NULL
2812;2025-01-07;15;18;27;31;39;42;0;NULL;0.00;30;62783.24;2573;1045.74;7259283.46;32339880.00;11500000.00;1037040.53;NULL
2813;2025-01-09;10;21;32;38;51;58;0;NULL;0.00;26;82554.02;2312;1326.25;11213186.49;36854030.00;16000000.00;1601883.83;NULL
2814;2025-01-11;11;17;19;26;49;54;0;NULL;0.00;82;34367.81;4640;867.66;26715956.92;48388165.00;34000000.00;2343505.06;NULL
2815;2025-01-14;5;20;28;38;50;53;0;NULL;0.00;38;75919.13;3288;1253.44;32030295.88;49534550.00;38000000.00;3102696.36;NULL
2816;2025-01-16;4;17;19;20;40;48;1;INDAIATUBA/SP;37397174.16;63;46245.21;4876;853.58;0.00;50024265.00;3500000.00;3869393.26;NULL
2817;2025-01-18;24;30;43;46;55;60;0;NULL;0.00;22;84887.14;1680;1588.02;3440163.20;32065500.00;7000000.00;4360845.16;NULL
2818;2025-01-21;7;10;12;15;25;47;0;NULL;0.00;88;18948.77;4697;507.16;6511858.64;28631040.00;10000000.00;4799658.81;NULL
2819;2025-01-23;11;12;39;43;46;50;0;NULL;0.00;26;74753.51;1978;1403.72;23149708.40;33371700.00;30000000.00;5311130.18;NULL
2820;2025-01-25;6;15;19;25;32;42;1;NOVA FRIBURGO/RJ;28892942.60;64;48714.94;4323;1030.28;0.00;53532250.00;3500000.00;6131592.22;NULL
2821;2025-01-28;14;22;30;33;44;45;0;NULL;0.00;28;52181.99;2444;854.04;2691492.26;25087195.00;6000000.00;6516091.12;NULL
2822;2025-01-30;29;39;46;47;53;56;0;NULL;0.00;13;126372.19;1287;1823.55;5717773.74;28207740.00;10000000.00;6948417.06;NULL
2823;2025-02-01;7;15;21;37;57;60;0;NULL;0.00;60;41172.77;3552;993.55;10268448.61;42416495.00;15000000.00;7598513.48;NULL
2824;2025-02-04;4;16;34;43;54;57;0;NULL;0.00;31;71366.18;3248;973.06;26969989.79;37986350.00;33000000.00;8180711.28;NULL
2825;2025-02-06;2;38;50;54;58;59;0;NULL;0.00;36;79229.03;2464;1653.66;32224125.49;48973400.00;39000000.00;8931302.11;NULL
2826;2025-02-08;6;10;20;54;58;60;0;NULL;0.00;63;58626.58;4803;1098.56;39027894.03;63417410.00;47000000.00;9903269.06;NULL
2827;2025-02-11;1;11;13;27;45;59;0;NULL;0.00;116;29262.50;7322;662.27;45280826.62;58283110.00;53000000.00;10796545.16;NULL
2828;2025-02-13;15;21;25;55;58;59;0;NULL;0.00;40;90736.78;3864;1341.86;51966694.29;62318465.00;60000000.00;11751669.12;NULL
2829;2025-02-15;13;22;38;46;51;56;0;NULL;0.00;90;52384.82;6377;1056.16;81822809.30;80950840.00;90000000.00;12992362.18;NULL
2830;2025-02-18;1;28;34;36;51;52;0;NULL;0.00;55;99629.63;5431;1441.36;91916863.20;94085910.00;105000000.00;14434369.90;NULL
2831;2025-02-20;2;9;32;38;48;55;0;NULL;0.00;104;61922.77;8283;1110.70;103779962.72;110575050.00;120000000.00;16129098.42;NULL
2832;2025-02-22;2;12;18;21;24;37;0;NULL;0.00;238;32222.01;14573;751.76;117906766.98;131674870.00;130000000.00;18147213.33;NULL
2833;2025-02-25;1;3;13;16;36;56;1;RIO DE JANEIRO/RJ;131361519.85;205;35629.31;11347;919.56;0.00;125410730.00;3500000.00;20069320.90;NULL
2834;2025-02-27;5;8;11;15;39;47;0;NULL;0.00;37;40597.32;2803;765.55;35644920.28;25791255.00;42000000.00;20464610.58;NULL
2835;2025-03-01;9;24;27;36;43;54;1;CANAL ELETRONICO;41734619.60;93;35546.63;7828;603.29;0.00;56761625.00;3500000.00;21334567.64;NULL
2836;2025-03-06;1;6;10;30;42;50;0;NULL;0.00;40;43932.93;3073;816.93;3237162.94;30173350.00;7000000.00;21797019.49;NULL
2837;2025-03-08;3;14;34;35;42;50;0;NULL;0.00;42;57145.35;2740;1251.35;7658408.59;41210095.00;12000000.00;22428626.02;NULL
2838;2025-03-11;4;7;29;32;36;53;2;CANAL ELETRONICO/ITAPIRA/SP;5958829.78;73;31673.49;4204;785.70;0.00;39700155.00;3500000.00;23037090.46;NULL
2839;2025-03-13;27;30;37;40;46;47;0;NULL;0.00;18;86398.67;1042;2132.13;15984439.52;26702565.00;21000000.00;23446347.34;NULL
2840;2025-03-15;1;33;39;49;57;60;1;BELO HORIZONTE/MG;21465552.71;73;40759.74;4163;1021.05;0.00;51089040.00;3000000.00;24229363.53;NULL
2841;2025-03-18;4;5;12;34;36;48;0;NULL;0.00;30;48367.90;3049;679.86;2672962.98;24914485.00;6200000.00;24611215.40;NULL
2842;2025-03-20;4;8;49;51;52;55;0;NULL;0.00;20;85292.36;2318;1051.30;5815312.89;29289605.00;10000000.00;25060122.54;NULL
2843;2025-03-22;1;37;39;40;43;59;0;NULL;0.00;41;59604.51;2537;1376.08;10317021.59;41960085.00;14500000.00;25703223.80;NULL
2844;2025-03-25;7;20;31;54;55;58;0;NULL;0.00;29;73167.72;2007;1510.33;26612869.46;36432665.00;32000000.00;26261609.04;NULL
2845;2025-03-27;10;31;40;52;54;56;0;NULL;0.00;31;86551.10;2307;1661.45;31555392.82;46068885.00;40000000.00;26967683.81;NULL
2846;2025-03-29;1;12;16;17;25;57;0;NULL;0.00;74;48408.41;5871;871.65;38154224.06;61507205.00;45000000.00;27910373.99;NULL
2847;2025-04-01;3;5;22;35;53;56;0;NULL;0.00;125;26421.84;6954;678.48;44238200.23;56708280.00;51000000.00;28779513.46;NULL
2848;2025-04-03;5;14;19;29;30;54;0;NULL;0.00;73;50494.97;5003;1052.54;51028444.89;63291355.00;60000000.00;29749548.43;NULL
2849;2025-04-05;13;19;25;29;31;43;1;CRUZEIRO/SP;59714933.41;164;28753.18;8506;791.96;20807011.62;80966100.00;25000000.00;30990475.37;NULL
2850;2025-04-08;1;2;15;26;43;50;0;NULL;0.00;25;100669.78;2712;1325.71;25443119.55;43212810.00;31000000.00;31652776.52;NULL
2851;2025-04-10;5;6;17;37;43;54;0;NULL;0.00;60;45928.67;4264;923.25;30519446.16;47316055.00;37000000.00;32377966.04;NULL
2852;2025-04-12;6;22;24;49;53;56;0;NULL;0.00;58;61845.62;4666;1098.23;37127162.24;61590020.00;45000000.00;33321925.49;NULL
2853;2025-04-15;4;18;23;48;53;56;0;NULL;0.00;102;31514.18;5407;849.28;43048510.22;55192435.00;50000000.00;34167832.36;NULL
2854;2025-04-19;2;13;16;31;44;55;1;CONCORDIA/SC;52035653.48;101;48304.31;7246;961.85;19629432.02;83768480.00;25000000.00;35451709.98;NULL
2855;2025-04-24;12;16;24;31;51;55;1;BALNEARIO GAIVOTA/SC;25245913.24;60;50815.78;3694;1179.11;0.00;52350795.00;3500000.00;36254064.46;NULL
2856;2025-04-26;3;5;10;27;38;48;0;NULL;0.00;50;38163.34;4216;646.57;3515044.19;32763460.00;8000000.00;36756213.65;NULL
2857;2025-04-29;2;18;28;38;41;50;0;NULL;0.00;37;48309.97;1709;1494.16;6807749.90;30691060.00;11000000.00;37226600.19;NULL
2858;2025-05-03;8;18;27;28;48;52;0;NULL;0.00;78;42013.90;5555;842.76;12844483.43;56267935.00;20000000.00;38088990.71;NULL
2859;2025-05-06;7;8;15;17;20;51;0;NULL;0.00;77;33331.53;4406;832.15;32148100.21;44067590.00;38000000.00;38764392.64;NULL
2860;2025-05-08;2;5;17;24;38;57;0;NULL;0.00;119;25909.13;6632;664.13;37827652.42;52938675.00;45000000.00;39575757.26;NULL
2861;2025-05-10;2;21;27;46;51;53;0;NULL;0.00;55;72740.95;5930;963.80;45197458.72;68693405.00;55000000.00;40628586.75;NULL
2862;2025-05-13;2;4;14;18;22;44;0;NULL;0.00;139;26070.20;8156;634.72;51872800.07;62220350.00;60000000.00;41582206.96;NULL
2863;2025-05-15;5;23;32;34;47;56;0;NULL;0.00;172;23280.53;8222;695.73;59249050.47;68753470.00;68000000.00;42635957.04;NULL
2864;2025-05-17;5;6;15;17;31;53;0;NULL;0.00;77;64445.11;7767;912.70;91170754.36;85202850.00;100000000.00;43941818.53;NULL
2865;2025-05-20;2;25;30;39;47;51;2;GOIANIA/GO/CARAGUATATUBA/SP;51507067.95;94;68396.43;7319;1254.90;0.00;110391260.00;3500000.00;45633730.18;NULL
2866;2025-05-22;1;12;17;19;36;60;1;SAO PAULO/SP;2784095.20;55;27479.38;3882;556.18;0.00;25950340.00;3500000.00;46031458.09;NULL
2867;2025-05-24;5;9;15;24;25;60;0;NULL;0.00;82;22898.73;5050;531.17;3458912.41;32240260.00;7500000.00;46525588.44;NULL
2868;2025-05-27;10;19;22;26;38;51;0;NULL;0.00;29;62629.59;2724;952.51;6804650.96;31185375.00;11000000.00;47003551.11;NULL
2869;2025-05-29;2;10;13;40;41;53;0;NULL;0.00;41;49689.38;2612;1114.23;26388067.09;34980080.00;31000000.00;47539673.32;NULL
2870;2025-05-31;6;13;15;19;32;60;0;NULL;0.00;96;34085.94;5837;800.86;32415897.54;56184950.00;40000000.00;48400791.96;NULL
2871;2025-06-03;4;19;38;43;48;55;0;NULL;0.00;53;59987.23;4045;1122.84;38272544.85;54589365.00;45000000.00;49237455.88;NULL
2872;2025-06-05;8;23;32;34;35;57;0;NULL;0.00;83;37891.21;5126;876.47;44065911.96;53999535.00;51000000.00;50065079.76;NULL
2873;2025-06-07;4;5;17;27;52;56;0;NULL;0.00;95;44356.88;8838;681.13;51828366.02;72353245.00;61000000.00;51174001.79;NULL
2874;2025-06-10;4;5;9;17;49;53;0;NULL;0.00;133;29299.33;9080;613.09;79509843.99;66908725.00;90000000.00;52199478.38;NULL
2875;2025-06-12;6;15;31;38;40;49;0;NULL;0.00;61;77957.21;4656;1459.06;88269772.11;81650625.00;100000000.00;53450896.71;NULL
2876;2025-06-14;9;31;32;40;45;55;0;NULL;0.00;61;102600.96;5747;1555.75;99798879.53;107461935.00;110000000.00;55097912.06;NULL
2877;2025-06-17;3;5;15;37;54;57;0;NULL;0.00;164;36981.33;9724;891.01;110971133.93;104135735.00;130000000.00;56693948.42;NULL
2878;2025-06-21;15;16;43;46;47;51;1;MATOZINHOS/MG;127048366.05;116;75238.28;9239;1349.50;0.00;149854660.00;3500000.00;58990695.88;NULL
2879;2025-06-24;11;20;29;47;52;56;0;NULL;0.00;83;17732.87;1553;1353.90;34296841.89;25271475.00;40000000.00;59378019.15;NULL
2880;2025-06-26;8;14;15;33;34;54;0;NULL;0.00;52;46466.44;3289;1049.49;38747837.27;41487390.00;45000000.00;60013875.65;NULL
2881;2025-06-28;11;13;16;34;35;39;0;NULL;0.00;61;53142.41;4714;982.38;44719365.89;55660165.00;52000000.00;60866951.19;NULL
2882;2025-07-01;11;15;19;23;49;51;1;GOIANIA/GO;50722168.24;97;33594.47;5365;867.70;0.00;55951665.00;3500000.00;61724494.40;NULL
2883;2025-07-03;1;40;43;56;57;60;0;NULL;0.00;27;57548.57;1559;1423.81;2862283.80;26679130.00;6500000.00;62133392.10;NULL
2884;2025-07-05;5;31;34;37;52;56;0;NULL;0.00;87;26769.73;3427;970.84;21972823.60;39988640.00;28000000.00;62746278.01;NULL
2885;2025-07-08;10;25;28;36;37;56;0;NULL;0.00;41;63448.68;3377;1100.46;26764868.86;44666290.00;32000000.00;63430855.92;NULL
2886;2025-07-10;2;13;19;20;55;59;0;NULL;0.00;61;43588.00;4268;889.96;31662783.44;45653090.00;38000000.00;64130558.01;NULL
2887;2025-07-12;14;29;30;50;53;57;0;NULL;0.00;39;96688.72;3189;1689.22;38609104.58;64746132.00;46000000.00;65122889.62;NULL
2888;2025-07-15;3;9;15;27;39;59;1;CANAL ELETRONICO;45115606.88;131;26962.60;6996;721.24;0.00;60646614.00;3500000.00;66052389.96;NULL
2889;2025-07-17;13;16;36;39;40;55;0;NULL;0.00;23;71317.50;1674;1399.81;19467800.15;28164198.00;25000000.00;66484048.56;NULL
2890;2025-07-19;15;16;18;32;35;54;0;NULL;0.00;49;60620.89;3360;1262.93;24939632.94;51002538.00;33000000.00;67265738.97;NULL
2891;2025-07-22;19;24;26;34;35;54;0;NULL;0.00;41;70587.08;3005;1375.83;30270815.08;49691544.00;36000000.00;68027336.43;NULL
2892;2025-07-24;14;24;36;44;46;54;0;NULL;0.00;42;68977.98;3711;1115.24;35607531.86;49743132.00;42000000.00;68789724.55;NULL
2893;2025-07-26;10;40;41;45;48;50;0;NULL;0.00;32;119274.80;2904;1877.60;42638467.14;65534814.00;51000000.00;69794143.90;NULL
2894;2025-07-29;5;21;24;25;29;49;0;NULL;0.00;52;67184.51;4381;1139.20;67683670.18;59985450.00;76000000.00;70713510.91;NULL
2895;2025-07-31;9;11;44;51;52;56;0;NULL;0.00;47;87028.54;4081;1431.84;75218509.80;70231668.00;85000000.00;71789916.58;NULL
2896;2025-08-02;8;9;12;16;43;53;0;NULL;0.00;78;47035.94;6363;950.41;86507134.73;92067864.00;100000000.00;74612072.83;NULL
2897;2025-08-05;1;6;24;27;28;57;1;BARRA DE SAO FRANCISCO/ES;99592255.98;117;36347.56;7644;917.04;0.00;106719744.00;3500000.00;77883353.15;NULL
2898;2025-08-07;14;23;30;32;38;48;0;NULL;0.00;20;61349.01;1483;1363.78;3775323.78;30790818.00;9000000.00;78827184.10;NULL
2899;2025-08-09;10;22;28;42;44;51;0;NULL;0.00;56;32574.43;3375;890.92;32693374.71;45777120.00;40000000.00;80230390.18;NULL
2900;2025-08-12;33;50;54;55;59;60;0;NULL;0.00;53;40487.59;2885;1226.03;39295966.90;53849478.00;47000000.00;81881038.24;NULL
2901;2025-08-14;2;20;28;38;44;47;0;NULL;0.00;38;59141.96;3111;1190.77;46211026.95;56397906.00;55000000.00;83609803.26;NULL
2902;2025-08-16;8;21;22;42;45;48;0;NULL;0.00;70;40125.94;4919;941.23;54853537.55;70486662.00;65000000.00;85770430.92;NULL
2903;2025-08-19;20;24;27;46;50;54;1;CAXIAS/MA;63090150.68;51;52488.22;3737;1180.75;0.00;67176240.00;3500000.00;87829584.22;NULL
2904;2025-08-21;2;37;38;46;52;55;0;NULL;0.00;10;110552.20;1190;1531.33;21990716.19;27742848.00;28000000.00;88679985.76;NULL
2905;2025-08-23;4;17;18;26;43;52;0;NULL;0.00;39;50671.85;3318;981.75;28071338.07;49592388.00;35000000.00;90200141.23;NULL
2906;2025-08-26;17;33;37;41;46;49;1;CANAL ELETRONICO;33707841.37;43;42601.48;3250;929.09;0.00;45970242.00;3500000.00;91609267.08;NULL
2907;2025-08-28;30;33;42;44;52;56;0;NULL;0.00;22;49173.21;1245;1432.29;3328648.01;27147816.00;8000000.00;92441429.09;NULL
2908;2025-08-30;20;35;36;37;38;50;0;NULL;0.00;30;54694.54;2049;1319.99;8377374.41;41176446.00;14000000.00;93703610.70;NULL
2909;2025-09-02;8;21;31;41;53;58;0;NULL;0.00;19;81227.49;1815;1401.61;26789809.43;38729358.00;33000000.00;94890781.72;NULL
2910;2025-09-04;3;4;11;15;28;29;0;NULL;0.00;80;22501.55;4834;613.82;32328651.54;45173736.00;40000000.00;96275492.28;NULL
2911;2025-09-06;23;27;32;54;56;59;0;NULL;0.00;77;30684.05;4097;950.57;39598410.70;59290764.00;47000000.00;98092932.07;NULL
2912;2025-09-09;9;25;37;41;51;59;0;NULL;0.00;68;34049.50;3851;991.05;46722614.20;58103640.00;55000000.00;99873982.95;NULL
2913;2025-09-11;17;21;34;52;55;60;1;TERESOPOLIS/RJ;53944790.09;37;63438.03;3841;1007.29;0.00;58902684.00;3500000.00;101679526.94;NULL
2914;2025-09-13;18;25;35;40;46;47;0;NULL;0.00;22;62315.01;1539;1468.33;21473522.01;34403214.00;27000000.00;102734088.66;NULL
2915;2025-09-16;10;11;15;38;52;60;0;NULL;0.00;33;50164.01;2648;1030.47;26567098.65;41542236.00;33000000.00;104007482.84;NULL
